Product ID,Product Name,Category,Category_Office Supplies,Category_Technology,Discount_sqrt,Sales_log,Sales_sqrt,Sales,Discount,Sub-Category
OFF-EN-10001137,"#10 Gummed Flap White Envelopes, 100/Box",Office Supplies,True,False,0.0,2.225704048658088,2.874021572639983,8.26,0.0,Envelopes
OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Office Supplies,True,False,0.0,2.8925915146344776,4.127953488110059,17.04,0.0,Art
OFF-PA-10002713,Easy-staple paper,Office Supplies,True,False,0.0,3.5667118201397288,5.865151319446072,34.4,0.0,Paper
OFF-PA-10002666,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Office Supplies,True,False,0.4472135954999579,3.617383452408866,6.019966777316965,36.24,0.2,Paper
OFF-AP-10001124,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Office Supplies,True,False,0.0,6.475186153181914,25.452701231892853,647.84,0.0,Appliances
OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Office Supplies,True,False,0.0,3.077312260546414,4.54972526643093,20.7,0.0,Labels
OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Office Supplies,True,False,0.0,3.077312260546414,4.54972526643093,20.7,0.0,Labels
FUR-CH-10000785,Global Ergonomic Managers Chair,Furniture,False,False,0.3162277660168379,6.193682681033058,22.10533872167536,488.646,0.1,Chairs
OFF-AR-10003732,Newell 333,Office Supplies,True,False,0.0,1.8809906029559973,2.3579652245103198,5.56,0.0,Art
FUR-FU-10000023,Eldon Wave Desk Accessories,Furniture,False,False,0.0,3.873697891106478,6.864400920692205,47.12,0.0,Furnishings
OFF-ST-10001713,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",Office Supplies,True,False,0.0,5.361104354646802,14.558846108122715,211.96,0.0,Storage
OFF-BI-10002412,Easy-staple paper,Office Supplies,True,False,0.0,3.186352633162641,4.816637831516919,23.2,0.0,Binders
OFF-SU-10001225,Staple remover,Office Supplies,True,False,0.0,2.1234584270966104,2.7129319932501077,7.36,0.0,Supplies
OFF-ST-10002406,Pizazz Global Quick File,Office Supplies,True,False,0.0,4.661455996998683,10.236698686588367,104.79,0.0,Storage
FUR-BO-10002545,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Furniture,False,False,0.0,6.951695606444503,32.30975085016906,1043.92,0.0,Bookcases
OFF-PA-10002036,Xerox 1930,Office Supplies,True,False,0.4472135954999579,3.2928695047765277,5.091168824543142,25.92,0.2,Paper
OFF-ST-10002205,File Shuttle I and Handi-File,Office Supplies,True,False,0.4472135954999579,3.99680523304276,7.309172319763709,53.424,0.2,Storage
OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,Office Supplies,True,False,0.8366600265340756,2.214846178686039,2.85657137141714,8.16,0.7,Binders
TEC-AC-10003911,Easy-staple paper,Technology,False,True,0.4472135954999579,6.932385450598721,31.998999984374517,1023.936,0.2,Accessories
OFF-AR-10000658,Newell 324,Office Supplies,True,False,0.4472135954999579,2.3263016196113617,3.0397368307141326,9.24,0.2,Art
TEC-AC-10002076,Microsoft Natural Keyboard Elite,Technology,False,True,0.4472135954999579,6.17386943376324,21.886982432487123,479.04,0.2,Accessories
OFF-PA-10003039,Xerox 1960,Office Supplies,True,False,0.4472135954999579,4.606529262025722,9.956706282702129,99.136,0.2,Paper
FUR-TA-10004915,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Furniture,False,False,0.5477225575051661,7.306144747018076,38.58009849650465,1488.424,0.3,Tables
OFF-AP-10000696,Holmes Odor Grabber,Office Supplies,True,False,0.8944271909999159,2.267165147762785,2.9414282245195102,8.652,0.8,Appliances
OFF-ST-10003327,Akro-Mils 12-Gallon Tote,Office Supplies,True,False,0.4472135954999579,3.2121331440008083,4.881802945633918,23.832,0.2,Storage
OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Office Supplies,True,False,0.8944271909999159,2.5783969928753394,3.489412558010302,12.176,0.8,Binders
OFF-PA-10004734,Southworth Structures Collection,Office Supplies,True,False,0.0,3.950474191802399,7.138627319029899,50.96,0.0,Paper
OFF-BI-10002225,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",Office Supplies,True,False,0.4472135954999579,3.922685953596399,7.038181583335287,49.536,0.2,Binders
TEC-AC-10004708,Sony 32GB Class 10 Micro SDHC R40 Memory Card,Technology,False,True,0.0,3.758871825933971,6.473020933072903,41.9,0.0,Accessories
FUR-TA-10000617,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",Furniture,False,False,0.6708203932499369,5.930805159062209,19.37672572959632,375.4575,0.45,Tables
TEC-AC-10002335,Logitech Media Keyboard K200,Technology,False,True,0.4472135954999579,4.442368863680043,9.163841989034948,83.976,0.2,Accessories
TEC-MA-10001681,Lexmark MarkNet N8150 Wireless Print Server,Technology,False,True,0.8366600265340756,6.180720339754835,21.962240322881453,482.34,0.7,Machines
FUR-FU-10001935,3M Hangers With Command Adhesive,Furniture,False,False,0.4472135954999579,1.3762440252663892,1.7204650534085253,2.96,0.2,Furnishings
OFF-AR-10004757,Crayola Colored Pencils,Office Supplies,True,False,0.4472135954999579,1.287578388180733,1.619876538505327,2.624,0.2,Art
OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,True,False,0.4472135954999579,3.192942442841696,4.833218389437829,23.36,0.2,Binders
TEC-AC-10001998,Easy-staple paper,Technology,False,True,0.0,3.7130841428107537,6.322973983814895,39.98,0.0,Accessories
TEC-PH-10003012,Nortel Meridian M3904 Professional Digital phone,Technology,False,True,0.4472135954999579,5.5109417852720375,15.696623840813666,246.384,0.2,Phones
TEC-CO-10002313,Canon PC1080F Personal Copier,Technology,False,True,0.0,7.496080687624671,42.42605331632911,1799.97,0.0,Copiers
OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,Office Supplies,True,False,0.8944271909999159,2.5998709015885213,3.530155803927073,12.462,0.8,Binders
OFF-BI-10004492,Tuf-Vin Binders,Office Supplies,True,False,0.4472135954999579,4.341100468061236,8.705860095361055,75.792,0.2,Binders
OFF-ST-10000798,2300 Heavy-Duty Transfer File Systems by Perma,Office Supplies,True,False,0.0,3.931041011263908,7.068238818828917,49.96,0.0,Storage
OFF-PA-10002552,Xerox 1958,Office Supplies,True,False,0.0,2.6361960973342264,3.6,12.96,0.0,Paper
OFF-SU-10002573,"Acme 10"" Easy Grip Assistive Scissors",Office Supplies,True,False,0.0,4.264368591205649,8.37376856618333,70.12,0.0,Supplies
OFF-ST-10001580,Super Decoflex Portable Personal File,Office Supplies,True,False,0.4472135954999579,3.609619773128304,5.995998665777036,35.952,0.2,Storage
FUR-BO-10004834,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Furniture,False,False,0.565685424949238,7.782084033469077,48.951665957350215,2396.2656,0.32,Bookcases
OFF-ST-10000934,"Contico 72""H Heavy-Duty Storage System",Office Supplies,True,False,0.4472135954999579,4.883831695218789,11.451462788657176,131.136,0.2,Storage
TEC-AC-10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Technology,False,True,0.4472135954999579,4.070461621758769,7.58841221863968,57.584,0.2,Accessories
OFF-PA-10001947,Xerox 1974,Office Supplies,True,False,0.4472135954999579,2.357830567220024,3.093218388668993,9.568,0.2,Paper
OFF-AR-10003478,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Office Supplies,True,False,0.4472135954999579,3.690677836055316,6.250759953797618,39.072,0.2,Art
OFF-AP-10004249,Staple holder,Office Supplies,True,False,0.0,3.608482517041907,5.9924953066314535,35.91,0.0,Appliances
TEC-AC-10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Technology,False,True,0.0,5.198220750009751,13.414544345597433,179.95,0.0,Accessories
TEC-CO-10004115,Sharp AL-1530CS Digital Copier,Technology,False,True,0.4472135954999579,7.090889838533103,34.64066973948397,1199.976,0.2,Copiers
OFF-PA-10003724,"Wirebound Message Book, 4 per Page",Office Supplies,True,False,0.0,3.3375473545856997,5.2105661880452105,27.15,0.0,Paper
FUR-TA-10002041,"Bevis Round Conference Table Top, X-Base",Furniture,False,False,0.4472135954999579,6.912766700805054,31.68633774988836,1004.024,0.2,Tables
OFF-PA-10002893,"Wirebound Service Call Books, 5 1/2"" x 4""",Office Supplies,True,False,0.0,2.3683728335320486,3.111269837220809,9.68,0.0,Paper
OFF-LA-10003766,Self-Adhesive Removable Labels,Office Supplies,True,False,0.0,3.379292546274105,5.324471804789654,28.35,0.0,Labels
OFF-PA-10001970,Xerox 1908,Office Supplies,True,False,0.0,4.0427003290697625,7.481978348003955,55.98,0.0,Paper
FUR-BO-10001972,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,False,False,0.3872983346207417,7.198803429830131,36.56267222181661,1336.829,0.15,Bookcases
FUR-CH-10003956,Novimex High-Tech Fabric Mesh Task Chair,Furniture,False,False,0.4472135954999579,4.741168533176402,10.656828796597985,113.568,0.2,Chairs
OFF-PA-10000157,Xerox 191,Office Supplies,True,False,0.0,4.947766489317265,11.826242006656214,139.86,0.0,Paper
FUR-CH-10001891,Global Deluxe Office Fabric Chairs,Furniture,False,False,0.4472135954999579,5.730541243956893,17.525296003206336,307.136,0.2,Chairs
OFF-AR-10004344,Bulldog Vacuum Base Pencil Sharpener,Office Supplies,True,False,0.0,4.573885895948325,9.793875637356235,95.92,0.0,Art
FUR-CH-10004886,Bevis Steel Folding Chairs,Furniture,False,False,0.4472135954999579,5.952723718791551,19.590814173994914,383.8,0.2,Chairs
OFF-PA-10003845,Xerox 1987,Office Supplies,True,False,0.0,1.913977101952304,2.4041630560342617,5.78,0.0,Paper
OFF-AR-10001573,American Pencil,Office Supplies,True,False,0.0,2.334083760053417,3.052867504494749,9.32,0.0,Art
OFF-EN-10000483,"White Envelopes, White Envelopes with Clear Poly Window",Office Supplies,True,False,0.0,2.7880929087757464,3.905124837953327,15.25,0.0,Envelopes
TEC-AC-10004114,Easy-staple paper,Technology,False,True,0.4472135954999579,5.2870137203766445,14.026831431224943,196.752,0.2,Accessories
FUR-FU-10004712,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",Furniture,False,False,0.0,4.052827882019167,7.520638270785266,56.56,0.0,Furnishings
OFF-ST-10000918,Crate-A-Files,Office Supplies,True,False,0.0,3.517497837358316,5.718391382198319,32.7,0.0,Storage
FUR-CH-10000015,Hon Multipurpose Stacking Arm Chairs,Furniture,False,False,0.0,6.7655002314012656,29.434673431176368,866.4,0.0,Chairs
FUR-FU-10003347,Coloredge Poster Frame,Furniture,False,False,0.0,3.380994674344636,5.329165037789691,28.4,0.0,Furnishings
OFF-BI-10001543,GBC VeloBinder Manual Binding System,Office Supplies,True,False,0.0,5.666149833182646,16.968205562168322,287.92,0.0,Binders
TEC-MA-10000029,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",Technology,False,True,0.0,4.262539022051294,8.366002629691195,69.99,0.0,Machines
OFF-AR-10000369,Design Ebony Sketching Pencil,Office Supplies,True,False,0.4472135954999579,2.037577337581137,2.5830214865540704,6.672,0.2,Art
OFF-BI-10004584,GBC ProClick 150 Presentation Binding System,Office Supplies,True,False,0.8366600265340756,5.250114030161496,13.76909583088156,189.588,0.7,Binders
TEC-AC-10004659,Easy-staple paper,Technology,False,True,0.4472135954999579,6.015532574441682,20.21741823280114,408.744,0.2,Accessories
TEC-AC-10004659,Easy-staple paper,Technology,False,True,0.4472135954999579,5.6800360809262,17.08683703907777,291.96,0.2,Accessories
OFF-ST-10000617,Woodgrain Magazine Files by Perma,Office Supplies,True,False,0.4472135954999579,1.752325399982648,2.1835750502329887,4.768,0.2,Storage
OFF-ST-10003306,Letter Size Cart,Office Supplies,True,False,0.0,6.572702035114338,26.726391451148057,714.3,0.0,Storage
OFF-BI-10000773,Insertable Tab Post Binder Dividers,Office Supplies,True,False,0.8366600265340756,1.7599247457080365,2.193627133311402,4.812,0.7,Binders
TEC-AC-10002600,Belkin QODE FastFit Bluetooth Keyboard,Technology,False,True,0.4472135954999579,5.516649360865024,15.74166446091391,247.8,0.2,Accessories
TEC-MA-10002937,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",Technology,False,True,0.5477225575051661,6.916694207451195,31.748685012138694,1007.979,0.3,Machines
OFF-PA-10001970,Xerox 1908,Office Supplies,True,False,0.4472135954999579,5.750945919609682,17.705592336886106,313.488,0.2,Paper
OFF-PA-10002230,Xerox 1897,Office Supplies,True,False,0.4472135954999579,3.4926212315811087,5.645529204600752,31.872,0.2,Paper
FUR-CH-10003396,Global Deluxe Steno Chair,Furniture,False,False,0.3162277660168379,5.341597138257978,14.416865123874883,207.846,0.1,Chairs
FUR-FU-10000246,Aluminum Document Frame,Furniture,False,False,0.0,2.5817308344235403,3.4957116585897072,12.22,0.0,Furnishings
OFF-ST-10000060,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Office Supplies,True,False,0.0,5.277808489916496,13.962091533864116,194.94,0.0,Storage
OFF-ST-10003058,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,Office Supplies,True,False,0.0,4.2759714333333765,8.423182296495785,70.95,0.0,Storage
OFF-PA-10002222,"Xerox Color Copier Paper, 11"" x 17"", Ream",Office Supplies,True,False,0.0,4.525693984486295,9.558242516278815,91.36,0.0,Paper
FUR-CH-10002372,Office Star - Ergonomically Designed Knee Chair,Furniture,False,False,0.0,5.496922293415092,15.586532648411575,242.94,0.0,Chairs
OFF-LA-10001317,Avery 520,Office Supplies,True,False,0.0,3.1376657694426577,4.695742752749559,22.05,0.0,Labels
FUR-FU-10000206,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Furniture,False,False,0.0,1.3635373739972745,1.705872210923198,2.91,0.0,Furnishings
OFF-AR-10000588,Newell 345,Office Supplies,True,False,0.0,4.102973888920155,7.7149206087943645,59.52,0.0,Art
OFF-ST-10001469,Fellowes Bankers Box Recycled Super Stor/Drawer,Office Supplies,True,False,0.0,5.093382034882496,12.72556482047064,161.94,0.0,Storage
OFF-AR-10001953,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Office Supplies,True,False,0.0,5.579276893238991,16.24438364481706,263.88,0.0,Art
OFF-AR-10003156,50 Colored Long Pencils,Office Supplies,True,False,0.0,3.4493524235492026,5.520869496736904,30.48,0.0,Art
OFF-AR-10004974,Newell 342,Office Supplies,True,False,0.0,2.3832429960115,3.1368774282716245,9.84,0.0,Art
TEC-PH-10002365,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,Technology,False,True,0.0,3.5868467285487844,5.9262129560116215,35.12,0.0,Phones
FUR-TA-10001539,Chromcraft Rectangular Conference Tables,Furniture,False,False,0.6324555320336759,5.653765558333946,16.863095801186684,284.364,0.4,Tables
OFF-ST-10000142,Deluxe Rollaway Locking File with Drawer,Office Supplies,True,False,0.4472135954999579,6.501902095582497,25.7955034841346,665.408,0.2,Storage
TEC-AC-10001772,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Technology,False,True,0.0,4.1725394098071575,7.992496481075234,63.88,0.0,Accessories
FUR-CH-10000225,"Global Geo Office Task Chair, Gray",Furniture,False,False,0.4472135954999579,4.871894163848395,11.382794033101012,129.568,0.2,Chairs
FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Furniture,False,False,0.5477225575051661,6.6181486891675725,27.341506907996127,747.558,0.3,Chairs
OFF-EN-10001415,Staple envelope,Office Supplies,True,False,0.4472135954999579,2.295359047902306,2.987975903517296,8.928,0.2,Envelopes
OFF-AP-10002472,3M Office Air Cleaner,Office Supplies,True,False,0.0,4.653198154998673,10.194115949899729,103.92,0.0,Appliances
TEC-AC-10004571,Logitech G700s Rechargeable Gaming Mouse,Technology,False,True,0.0,6.803405363606889,29.998499962498123,899.91,0.0,Accessories
OFF-BI-10001098,Acco D-Ring Binder w/DublLock,Office Supplies,True,False,0.4472135954999579,3.957225790258975,7.163239490621544,51.312,0.2,Binders
FUR-FU-10000023,Eldon Wave Desk Accessories,Furniture,False,False,0.4472135954999579,3.2011191032789417,4.853864439804639,23.56,0.2,Furnishings
FUR-TA-10001889,Bush Advantage Collection Racetrack Conference Table,Furniture,False,False,0.7071067811865476,7.149626370089079,35.67394006834681,1272.63,0.5,Tables
OFF-BI-10000315,Poly Designer Cover & Back,Office Supplies,True,False,0.8366600265340756,3.3838816594524674,5.337134062397158,28.485,0.7,Binders
OFF-SU-10003505,Premier Electric Letter Opener,Office Supplies,True,False,0.4472135954999579,5.2277661385970005,13.615285527670729,185.376,0.2,Supplies
OFF-AP-10002578,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Office Supplies,True,False,0.4472135954999579,4.372884976756598,8.847146432607522,78.272,0.2,Appliances
FUR-FU-10002918,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Furniture,False,False,0.7745966692414834,5.5441769441459785,15.960701738958722,254.744,0.6,Furnishings
FUR-BO-10002824,Bush Mission Pointe Library,Furniture,False,False,0.565685424949238,5.329490399198929,14.32943823044016,205.3328,0.32,Bookcases
OFF-BI-10002194,Cardinal Hold-It CD Pocket,Office Supplies,True,False,0.8944271909999159,1.7557868087692374,2.188149903457256,4.788,0.8,Binders
OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Office Supplies,True,False,0.0,4.033886593184986,7.4484897798144285,55.48,0.0,Paper
OFF-ST-10002743,SAFCO Boltless Steel Shelving,Office Supplies,True,False,0.0,5.8345767915708375,18.464019064114943,340.92,0.0,Storage
FUR-BO-10001601,"Sauder Mission Library with Doors, Fruitwood Finish",Furniture,False,False,0.3872983346207417,5.410153867673198,14.921997185363626,222.666,0.15,Bookcases
TEC-PH-10002680,Samsung Galaxy Note 3,Technology,False,True,0.4472135954999579,6.558152411711186,26.53239529330136,703.968,0.2,Phones
OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",Office Supplies,True,False,0.0,4.538175317163813,9.618731725128836,92.52,0.0,Storage
OFF-PA-10001509,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Office Supplies,True,False,0.0,4.153399325003416,7.915175298121956,62.65,0.0,Paper
OFF-PA-10003465,Xerox 1912,Office Supplies,True,False,0.0,4.562784469491653,9.73909646733207,94.85,0.0,Paper
TEC-PH-10000149,Cisco SPA525G2 IP Phone - Wireless,Technology,False,True,0.4472135954999579,4.572233685741827,9.785703858180057,95.76,0.2,Phones
FUR-FU-10002671,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Furniture,False,False,0.0,3.7184382563554808,6.340346993658944,40.2,0.0,Furnishings
OFF-AR-10003045,Prang Colored Pencils,Office Supplies,True,False,0.0,2.7536607123542622,3.8340579025361623,14.7,0.0,Art
OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size",Office Supplies,True,False,0.0,6.558552349882105,26.5377090194312,704.25,0.0,Storage
TEC-AC-10001445,Easy-staple paper,Technology,False,True,0.0,2.3115448343655176,3.014962686336267,9.09,0.0,Accessories
OFF-AR-10002053,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Office Supplies,True,False,0.0,1.9401794743463283,2.4413111231467406,5.96,0.0,Art
TEC-AC-10002567,Logitech G602 Wireless Gaming Mouse,Technology,False,True,0.0,5.081280133665588,12.648320046551635,159.98,0.0,Accessories
OFF-LA-10003923,Alphabetical Labels for Top Tab Filing,Office Supplies,True,False,0.0,3.4210000089583352,5.440588203494177,29.6,0.0,Labels
FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,Furniture,False,False,0.3872983346207417,6.244487237699863,22.67520672452624,514.165,0.15,Bookcases
TEC-PH-10001924,iHome FM Clock Radio with Lightning Dock,Technology,False,True,0.4472135954999579,5.638212310446752,16.73200525938239,279.96,0.2,Phones
TEC-PH-10001363,Apple iPhone 5S,Technology,False,True,0.4472135954999579,7.914600171437134,52.30632848900791,2735.952,0.2,Phones
TEC-PH-10000376,Square Credit Card Reader,Technology,False,True,0.4472135954999579,2.196335293151336,2.827012557453539,7.992,0.2,Phones
TEC-AC-10000303,Logitech M510 Wireless Mouse,Technology,False,True,0.4472135954999579,4.174141085748653,7.998999937492186,63.984,0.2,Accessories
OFF-AR-10001953,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Office Supplies,True,False,0.4472135954999579,4.267849589611482,8.388563643437415,70.368,0.2,Art
OFF-ST-10001809,Fellowes Officeware Wire Shelving,Office Supplies,True,False,0.0,6.109580860554486,21.193159273690178,449.15,0.0,Storage
OFF-EN-10003845,Colored Envelopes,Office Supplies,True,False,0.0,2.4907230351094403,3.327160951922825,11.07,0.0,Envelopes
TEC-AC-10000991,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,Technology,False,True,0.0,4.553666343120976,9.69432823871773,93.98,0.0,Accessories
FUR-TA-10001857,Balt Solid Wood Rectangular Table,Furniture,False,False,0.6324555320336759,5.251655436081806,13.779767777433698,189.882,0.4,Tables
OFF-EN-10001434,"Strathmore #10 Envelopes, Ultimate White",Office Supplies,True,False,0.0,4.667393529168224,10.267424214475604,105.42,0.0,Envelopes
OFF-BI-10002498,Clear Mylar Reinforcing Strips,Office Supplies,True,False,0.4472135954999579,4.792611945476617,10.936909984085998,119.616,0.2,Binders
FUR-FU-10004864,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Furniture,False,False,0.0,5.548141796443577,15.992498241363045,255.76,0.0,Furnishings
FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,Furniture,False,False,0.4472135954999579,5.491282083440471,15.542457978067691,241.568,0.2,Chairs
FUR-FU-10000073,Deflect-O Glasstique Clear Desk Accessories,Furniture,False,False,0.0,4.252771798816619,8.324662155306964,69.3,0.0,Furnishings
OFF-BI-10001670,Vinyl Sectional Post Binders,Office Supplies,True,False,0.8366600265340756,3.1620938107692163,4.756048780237646,22.62,0.7,Binders
OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,Office Supplies,True,False,0.8366600265340756,2.7695842132194826,3.8667816074870327,14.952,0.7,Binders
FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,Furniture,False,False,0.4472135954999579,6.687816586616838,28.311976264471543,801.568,0.2,Chairs
OFF-BI-10000831,Storex Flexible Poly Binders with Double Pockets,Office Supplies,True,False,0.8366600265340756,1.2166915767337108,1.5414279094398151,2.376,0.7,Binders
OFF-PA-10000357,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Office Supplies,True,False,0.4472135954999579,3.5202240880837965,5.7264299524223645,32.792,0.2,Paper
OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",Office Supplies,True,False,0.4472135954999579,2.828496354178077,3.989987468652001,15.92,0.2,Binders
OFF-AR-10001662,Rogers Handheld Barrel Pencil Sharpener,Office Supplies,True,False,0.0,1.3190856114264409,1.6552945357246849,2.74,0.0,Art
OFF-AR-10003856,Newell 344,Office Supplies,True,False,0.0,2.234306252240751,2.8879058156387303,8.34,0.0,Art
OFF-ST-10001228,Personal File Boxes with Fold-Down Carry Handle,Office Supplies,True,False,0.0,3.865769620910684,6.836665854054885,46.74,0.0,Storage
OFF-BI-10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Office Supplies,True,False,0.0,8.757146661042908,79.71794026440975,6354.95,0.0,Binders
FUR-FU-10001290,Executive Impressions Supervisor Wall Clock,Furniture,False,False,0.0,4.846546505563361,11.23832727766904,126.3,0.0,Furnishings
TEC-AC-10002399,SanDisk Cruzer 32 GB USB Flash Drive,Technology,False,True,0.0,3.664586761544892,6.16765757804371,38.04,0.0,Accessories
OFF-AR-10002053,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Office Supplies,True,False,0.4472135954999579,2.098263295920424,2.6743223440714847,7.152,0.2,Art
OFF-AR-10003811,Newell 327,Office Supplies,True,False,0.0,2.032087845296365,2.5748786379167465,6.63,0.0,Art
OFF-AR-10001246,Newell 317,Office Supplies,True,False,0.0,1.928618651945252,2.4248711305964283,5.88,0.0,Art
TEC-CO-10003236,Canon Image Class D660 Copier,Technology,False,True,0.0,8.006684184188607,54.77179931315019,2999.95,0.0,Copiers
OFF-ST-10004507,Advantus Rolling Storage Box,Office Supplies,True,False,0.0,3.959860334842306,7.172865536171719,51.45,0.0,Storage
OFF-PA-10001667,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),Office Supplies,True,False,0.0,2.561867690924129,3.4583232931581165,11.96,0.0,Paper
OFF-ST-10004459,Tennsco Single-Tier Lockers,Office Supplies,True,False,0.0,7.0273322601112405,33.556221479779275,1126.02,0.0,Storage
TEC-AC-10000171,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",Technology,False,True,0.4472135954999579,2.964860609886904,4.288589511715944,18.392,0.2,Accessories
OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies,True,False,0.4472135954999579,4.871894163848395,11.382794033101012,129.568,0.2,Storage
OFF-BI-10000285,XtraLife ClearVue Slant-D Ring Binders by Cardinal,Office Supplies,True,False,0.8944271909999159,2.715489130199209,3.756594202199647,14.112,0.8,Binders
FUR-TA-10001857,Balt Solid Wood Rectangular Table,Furniture,False,False,0.0,5.356491930599109,14.525150601628884,210.98,0.0,Tables
TEC-PH-10003555,Motorola HK250 Universal Bluetooth Headset,Technology,False,True,0.4472135954999579,4.028489619426076,7.428054927099018,55.176,0.2,Phones
TEC-AC-10003832,Easy-staple paper,Technology,False,True,0.0,4.208565706312124,8.140024569987489,66.26,0.0,Accessories
OFF-FA-10002815,Staples,Office Supplies,True,False,0.0,3.1441522786722644,4.711687595755898,22.2,0.0,Fasteners
FUR-CH-10003379,Global Commerce Series High-Back Swivel/Tilt Chairs,Furniture,False,False,0.4472135954999579,6.529348762814298,26.15247598220865,683.952,0.2,Chairs
FUR-FU-10001756,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Furniture,False,False,0.4472135954999579,3.8436585079014898,6.759881655768835,45.696,0.2,Furnishings
OFF-ST-10004963,Eldon Gobal File Keepers,Office Supplies,True,False,0.4472135954999579,3.6199580086475134,6.027934969788576,36.336,0.2,Storage
OFF-SU-10002881,Martin Yale Chadless Opener Electric Letter Opener,Office Supplies,True,False,0.4472135954999579,6.503161790902847,25.81178025630933,666.248,0.2,Supplies
OFF-EN-10001335,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Office Supplies,True,False,0.4472135954999579,3.979905927816107,7.246516404452556,52.512,0.2,Envelopes
FUR-CH-10000595,Safco Contoured Stacking Chairs,Furniture,False,False,0.4472135954999579,5.25603597429143,13.810141201305656,190.72,0.2,Chairs
FUR-FU-10000448,Tenex Chairmats For Use With Carpeted Floors,Furniture,False,False,0.0,3.890595058014525,6.923871749245504,47.94,0.0,Furnishings
TEC-PH-10000984,Panasonic KX-TG9471B,Technology,False,True,0.0,6.888521489866838,31.304153079104378,979.95,0.0,Phones
OFF-BI-10002557,Presstex Flexible Ring Binders,Office Supplies,True,False,0.0,3.1675825304806504,4.769696007084728,22.75,0.0,Binders
OFF-ST-10001325,Sterilite Officeware Hinged File Box,Office Supplies,True,False,0.4472135954999579,2.8773990865921264,4.0948748454623125,16.768,0.2,Storage
OFF-BI-10002429,"Premier Elliptical Ring Binder, Black",Office Supplies,True,False,0.8944271909999159,3.7754240555141214,6.528093136590501,42.616,0.8,Binders
