Month,ID,Property Name,Reporting Status,Address,ZIP Code,Chicago Energy Rating,Exempt From Chicago Energy Rating,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location,Gross Floor Area - Buildings (sq ft)_log,Gross Floor Area - Buildings (sq ft)_sqrt,# of Buildings_log,# of Buildings_sqrt,Electricity Use (kBtu)_log,Electricity Use (kBtu)_sqrt,Natural Gas Use (kBtu)_log,Natural Gas Use (kBtu)_sqrt,Site EUI (kBtu/sq ft)_log,Site EUI (kBtu/sq ft)_sqrt,Source EUI (kBtu/sq ft)_log,Source EUI (kBtu/sq ft)_sqrt,Weather Normalized Site EUI (kBtu/sq ft)_log,Weather Normalized Site EUI (kBtu/sq ft)_sqrt,Weather Normalized Source EUI (kBtu/sq ft)_log,Weather Normalized Source EUI (kBtu/sq ft)_sqrt,Total GHG Emissions (Metric Tons CO2e)_log,Total GHG Emissions (Metric Tons CO2e)_sqrt,GHG Intensity (kg CO2e/sq ft)_sqrt,Reporting Status_Not Submitted,Reporting Status_Submitted Data
May,251326,Centennial Hall,Submitted Data,2345 N Sheffield Ave,60614.0,4.0,False,LINCOLN PARK,College/University,88635.0,1998.0,1.0,48.8,4868312.7,5162446.4,113.2,214.9,116.4,218.7,1034.0,11.7,41.92481459,-87.6532449,"(41.92481459, -87.6532449)",11.392293374609096,297.71630791745355,0.6931471805599453,1.0,15.39825817226228,2206.425321645852,15.456921327337533,2272.1017582846066,4.73795129722191,10.639548862616309,5.3748153375207615,14.659467930317254,4.765586907393996,10.788883167408942,5.392262979390565,14.788509052639485,6.942156705699469,32.155870381627054,3.420526275297414,False,True
May,101710,Bricktown Square,Submitted Data,1605  E 50TH ST,60615.0,1.0,False,KENWOOD,Multifamily Housing,59310.0,1950.0,1.0,10.0,1683320.4,5888700.0,127.7,183.7,134.5,190.9,575.5,9.7,41.80224043,-87.60332678,"(41.80224043, -87.60332678)",10.990550065253778,243.53644491122884,0.6931471805599453,1.0,14.336279423449394,1297.4283795262072,15.588545988010804,2426.664377288297,4.857484114602081,11.30044246921332,5.218732887205194,13.553597308463905,4.908971640319756,11.597413504743201,5.256974403013654,13.816656614391198,6.3569753397091135,23.98958107179031,3.1144823004794873,False,True
May,252262,Humboldt Ridge Apartments,Not Submitted,1816 N St Louis Ave,60647.0,0.0,False,LOGAN SQUARE,Multifamily Housing,45108.0,1933.4,1.0,68.0,1393031.46,2473219.38,77.85999999999999,132.28,81.3,135.84,354.98,7.159999999999999,41.91418349,-87.71344961,"(41.91418349, -87.71344961)",10.716837062123032,212.38644024513428,0.6931471805599453,1.0,14.146993554715863,1180.267537467671,14.721031656969005,1572.6472522469876,4.367674128449481,8.823831367382311,4.892452178418533,11.5013042738639,4.410371107683024,9.016651263079881,4.918812360109404,11.655041827466773,5.874874549498607,18.840912929048848,2.6758176320519302,True,False
May,160323,One Place Condominium Association,Submitted Data,1 E 8th St,60605.0,2.5,False,LOOP,Multifamily Housing,312000.0,2008.0,1.0,37.0,6808168.9,15063578.1,70.1,111.8,72.5,114.9,1862.6,6.0,41.87137219,-87.62708742,"(41.87137219, -87.62708742)",12.650761671914688,558.5696017507577,0.6931471805599453,1.0,15.733633904858149,2609.2468070307186,16.527790408142796,3881.1825646315583,4.264087336809195,8.372574275573792,4.725616339063959,10.573551910309043,4.297285406218791,8.514693182963201,4.752727750345706,10.719141756689293,7.530265379942642,43.15784980742205,2.449489742783178,False,True
May,175780,Bricktown Square,Not Submitted,5020 5030 S WOODLAWN AVE,60615.0,0.0,False,KENWOOD,Multifamily Housing,80380.0,1941.2,1.2,81.2,1449741.06,1632665.94,47.519999999999996,82.0,49.64,84.32000000000001,350.94,4.4,41.80224043,-87.60332678,"(41.80224043, -87.60332678)",11.294533108831503,283.5136681008519,0.7884573603642702,1.0954451150103321,14.186896208917343,1204.0519340958679,14.305725395241398,1277.7581696080053,3.8819760840758493,6.8934751758456345,4.418840607796598,9.055385138137417,3.9247417778359206,7.045565981523415,4.44640889360315,9.182592226599198,5.8634607065236155,18.73339264522046,2.0976176963403033,True,False
May,240019,(IL298) - 1555 Astor Condo,Submitted Data,1555 N Astor St,60610.0,1.0,False,NEAR NORTH SIDE,Multifamily Housing,383962.0,1974.0,1.0,10.0,17736623.9,11755056.6,95.2,200.2,100.1,212.0,3392.5,11.0,41.91063947,-87.62728476,"(41.91063947, -87.62728476)",12.858301472760836,619.6466735164485,0.6931471805599453,1.0,16.691142263081147,4211.4871363925595,16.279794139986837,3428.56480177931,4.566429357671661,9.757048734120374,5.304299438225584,14.149204924659195,4.616110126026426,10.00499875062461,5.3612921657094255,14.560219778561036,8.129617116143812,58.24517147369385,3.3166247903554,False,True
May,168367,Digital Printer's Row,Submitted Data,600 S Federal St,60605.0,1.0,False,LOOP,Data Center,337117.0,1912.0,1.0,1.0,121202119.8,1187865.0,682.2,1898.4,682.7,1899.1,18979.0,105.8,41.87429714,-87.62995134,"(41.87429714, -87.62995134)",12.728188296414817,580.6177744437385,0.6931471805599453,1.0,18.612970129796228,11009.183430209527,13.987668977930142,1089.892196503856,6.5267876424743605,26.1189586316147,7.549293325808852,43.57063231122542,6.5275192249197485,26.128528469854555,7.549661795348486,43.578664504548556,9.85114107216392,137.76429145464365,10.285912696499032,False,True
May,173719,Bricktown Square,Submitted Data,330 W Webster Ave,60614.0,1.0,False,LINCOLN PARK,K-12 School,239794.0,2000.0,2.0,12.0,12120410.2,12517540.3,105.7,202.1,110.1,206.9,2556.5,11.0,41.92314564,-87.63734144,"(41.92314564, -87.63734144)",12.387539670649248,489.68765555198553,1.0986122886681096,1.4142135623730951,16.31040146542266,3481.4379500430564,16.34264152256166,3538.0136093576575,4.670021158307708,10.2810505299799,5.313698468586339,14.216187955988763,4.7104306966455844,10.492854711659739,5.337057194863967,14.384018909887459,7.846785497825781,50.5618433208284,3.3166247903554,False,True
May,251427,Banneker Elementary -CPS,Submitted Data,6646 S Normal,60621.0,3.0,False,ENGLEWOOD,K-12 School,65017.0,1963.0,1.0,50.0,1011301.9,4448080.2,84.0,115.4,88.4,120.0,394.1,6.1,41.773223,-87.636873,"(41.773223, -87.636873)",11.082419433618579,254.98431324299148,0.6931471805599453,1.0,13.826750057482313,1005.635072976276,15.307983370141612,2109.0472256447933,4.442651256490317,9.16515138991168,4.757032535297338,10.742439201596628,4.493120682179469,9.402127418834526,4.795790545596741,10.954451150103322,5.979138897417345,19.85195204507607,2.4698178070456938,False,True
May,111536,Bricktown Square,Submitted Data,2333 2341 N COMMONWEALTH AVE,60614.0,4.0,False,LINCOLN PARK,Multifamily Housing,88788.0,1917.0,1.0,98.0,185350.1,5928337.1,68.9,76.0,72.2,79.3,343.8,3.9,41.92201051,-87.65461957,"(41.92201051, -87.65461957)",11.394018047433386,297.9731531530987,0.6931471805599453,1.0,12.13000714327937,430.52305397040004,15.595254478744614,2434.8176728453404,4.247065649239764,8.300602387778854,4.343805421853684,8.717797887081348,4.293195420967266,8.497058314499201,4.385769620952716,8.905054744357274,5.842964538789538,18.541844568434932,1.9748417658131499,False,True
May,117067,Bricktown Square,Submitted Data,525  W DEMING PL,60614.0,4.0,False,LINCOLN PARK,Multifamily Housing,93247.0,1970.0,1.0,91.0,1268442.0,4929413.8,66.5,93.6,69.6,96.6,459.8,4.9,41.92201051,-87.65461957,"(41.92201051, -87.65461957)",11.443017889554877,305.36371755662134,0.6931471805599453,1.0,14.053300722049313,1126.2513041057932,15.410730837147696,2220.2283215921734,4.212127597878484,8.154753215150045,4.549657476057833,9.674709297958259,4.257030144499196,8.342661445845684,4.580877493419047,9.828529900244492,6.132964109381682,21.44294755857972,2.2135943621178655,False,True
May,251734,Kelvyn Park HS -CPS,Submitted Data,4343 W Wrightwood Ave,60639.0,4.0,False,HERMOSA,K-12 School,188084.0,1918.0,1.0,87.0,2248296.4,8235869.8,55.7,79.4,60.3,84.2,788.3,4.2,41.92723729,-87.73604506,"(41.92723729, -87.73604506)",12.144649267292747,433.6865227327222,0.6931471805599453,1.0,14.625683776619123,1499.4320258017701,15.924009659779962,2869.820517035865,4.037774210733707,7.463243262818116,4.387014176184921,8.910667763978186,4.115779842942166,7.76530746332687,4.44500143383527,9.17605579756357,6.671146476714357,28.07668071549769,2.04939015319192,False,True
May,251612,Otis Elementary -CPS,Submitted Data,525 N Armour St,60642.0,3.5,False,WEST TOWN,K-12 School,94414.0,1879.0,1.0,55.0,1322964.0,6251070.0,80.2,108.8,88.7,117.6,538.5,5.7,41.89131447,-87.6654786,"(41.89131447, -87.6654786)",11.455455237815679,307.2686121295177,0.6931471805599453,1.0,14.095385987720697,1150.2017214384614,15.648263367032136,2500.213990841584,4.396915247167632,8.955445270895245,4.69866052907543,10.430723848324238,4.49647076906475,9.418067742376884,4.775756486563625,10.844353369380768,6.290642784698189,23.205602771744587,2.3874672772626644,False,True
May,157165,Las Americas Apartments,Submitted Data,1611 S Racine Ave,60608.0,4.0,False,LOWER WEST SIDE,Multifamily Housing,123500.0,1951.0,1.0,73.0,2727924.7,8223429.7,88.7,131.8,92.0,133.7,862.5,7.0,41.85914429,-87.65602559,"(41.85914429, -87.65602559)",11.724004532183379,351.42566781611157,0.6931471805599453,1.0,14.8190520615042,1651.6430304396893,15.922498040059187,2867.6522976121078,4.49647076906475,9.418067742376884,4.888844237042334,11.480418110852932,4.532599493153256,9.591663046625438,4.903050083416319,11.562871615649808,6.760993897586733,29.368350311176826,2.6457513110645907,False,True
May,254347,Malcolm X College & School of Health Sciences,Submitted Data,1900 W JACKSON BLVD,60612.0,3.0,False,Near West Side,College/University,935000.0,2016.0,1.0,49.6,24614370.8,17562300.2,77.4,160.3,79.4,162.5,4774.4,8.8,41.8768705,-87.68381102,"(41.8768705, -87.68381102)",13.74830287778897,966.9539802906858,0.6931471805599453,1.0,17.018841049825006,4961.287212004562,16.681265185421218,4190.739815354802,4.361823927356363,8.79772697916911,5.083265985131163,12.660963628413123,4.387014176184921,8.910667763978186,5.096812990337308,12.747548783981962,8.47123301903986,69.09703322140538,2.9664793948382653,False,True
May,252217,Lakeshore Sport & Fitness Lincoln Park,Submitted Data,1320 W Fullerton Ave,60614.0,1.0,False,LINCOLN PARK,Fitness Center/Health Club/Gym,131000.0,1984.0,1.0,55.4,12951331.2,19304600.0,246.2,431.6,258.5,444.4,3046.7,23.3,41.92526123,-87.66146616,"(41.92526123, -87.66146616)",11.782960235741939,361.93922141707714,0.6931471805599453,1.0,16.37670921340567,3598.7957985970806,16.775854019246214,4393.700035277784,5.510197725583535,15.690761613127643,6.069813513518959,20.774984957876626,5.558756702605943,16.077935190813527,6.098972754823267,21.080796948882174,8.02214248676561,55.196920203938916,4.8270073544588685,False,True
May,252095,Press Office Building,Submitted Data,1427 E 60th St,60637.0,4.0,False,WOODLAWN,Office,93852.0,2001.0,1.0,65.0,4735699.1,5143402.9799999995,98.5,199.0,100.8,202.7,1038.3,11.1,41.78575242,-87.59031146,"(41.78575242, -87.59031146)",11.449485007406793,306.3527378692738,0.6931471805599453,1.0,15.370640130061233,2176.166147149615,15.45322567115694,2267.9071806403363,4.600157644164547,9.924716620639604,5.298317366548036,14.106735979665885,4.623010104116422,10.039920318408907,5.31664832323276,14.237275020171522,6.9463026885943755,32.222662832236566,3.331666249791536,False,True
May,103182,Bricktown Square,Submitted Data,1000  N LASALLE DR,60610.0,1.0,False,NEAR NORTH SIDE,Multifamily Housing,120728.0,1988.0,1.0,22.0,3097079.5,9498194.6,104.3,154.4,109.6,159.2,987.9,8.2,41.9037528,-87.63558845,"(41.9037528, -87.63558845)",11.701303643346714,347.4593501404157,0.6931471805599453,1.0,14.945970451513881,1759.8521244695532,16.066612401688378,3081.9141130148323,4.6568134191399295,10.21273714534943,5.046002437933547,12.425779653607254,4.7059200890882344,10.469001862641921,5.076423034634259,12.617448236470002,6.896593214275945,31.430876538843137,2.8635642126552705,False,True
May,251358,Irving Park Middle -CPS,Submitted Data,3815 N Kedvale Ave,60641.0,3.0,False,IRVING PARK,K-12 School,50560.0,1906.0,1.0,41.0,1611970.8,1834489.8,68.2,127.4,73.7,133.2,349.0,6.9,41.95048333,-87.73013022,"(41.95048333, -87.73013022)",10.83093580710616,224.85550916088314,0.6931471805599453,1.0,14.292968708099167,1269.634120524492,14.422277507774439,1354.4333870663409,4.237000862623624,8.258329128825032,4.855150391255861,11.28716084761797,4.3134800921387715,8.5848704125339,4.8993312245375815,11.541230437002806,5.857933154483459,18.681541692269406,2.6267851073127395,False,True
May,158873,Bricktown Square,Submitted Data,5801 5811 S DORCHESTER AVE,60637.0,3.5,False,HYDE PARK,Multifamily Housing,191459.0,1928.0,1.0,77.0,1530824.5,15169670.4,87.2,105.6,91.8,110.3,1044.6,5.5,41.78926257,-87.59119396,"(41.78926257, -87.59119396)",12.162434188500344,437.56028156129526,0.6931471805599453,1.0,14.241317690351567,1237.2649271679852,16.53480868991674,3894.826106516182,4.4796069630127455,9.338094023943002,4.669083511731744,10.276186062932103,4.530446639792155,9.581231653602787,4.712229258281499,10.502380682492898,6.952346162310012,32.32027227608084,2.345207879911715,False,True
May,114282,Bel Harbour Condominium Association,Submitted Data,420 W BELMONT AVE,60657.0,1.0,False,LAKE VIEW,Multifamily Housing,245006.0,1973.0,1.0,15.0,4523326.0,22579999.4,124.7,167.3,128.6,171.4,1905.3,8.8,41.94057954,-87.6404315,"(41.94057954, -87.6404315)",12.40904206054728,494.9808077087434,0.6931471805599453,1.0,15.324758342994578,2126.8112281065287,16.932575134400583,4751.841685073273,4.8338981155962015,11.166915420114902,5.12574810119676,12.934450123604018,4.864452783918174,11.34019400186787,5.149817358229592,13.091982279242513,7.552919469519931,43.64974226728034,2.9664793948382653,False,True
May,159740,Bricktown Square,Submitted Data,840 W SUNNYSIDE AVE,60640.0,2.0,False,UPTOWN,Multifamily Housing,134774.0,1968.0,1.0,45.0,1829657.7,11306417.0,111.1,143.7,116.7,149.7,886.1,7.5,41.96396119,-87.65181003,"(41.96396119, -87.65181003)",11.81136200031987,367.11578555000875,0.6931471805599453,1.0,14.419640004691566,1352.648402209532,16.24088108705349,3362.501598512631,4.719391330078114,10.540398474441087,4.974662633637438,11.987493482792805,4.768139014266231,10.80277742064512,5.01529110563245,12.235195135346228,6.787957715526542,29.76743186773088,2.7386127875258306,False,True
May,206858,Bricktown Square,Submitted Data,3240 N LAKE SHORE DR,60657.0,4.0,False,LAKE VIEW,Multifamily Housing,287104.0,1928.0,1.0,99.0,2951417.4,13653187.2,65.1,88.7,68.3,91.2,1185.8,4.7,41.9413697,-87.63997004,"(41.9413697, -87.63997004)",12.567603281492163,535.8208655884912,0.6931471805599453,1.0,14.897796426321523,1717.9689752728366,16.429483620088106,3695.0219485139733,4.191168746857641,8.068457101577723,4.49647076906475,9.418067742376884,4.238444906195857,8.264381404557755,4.523960130562548,9.549869109050658,7.0790158884166665,34.435446853496764,2.16794833886788,False,True
May,240540,Residence at RiverBend Condominium Association,Submitted Data,333 N Canal St,60606.0,1.5,False,NEAR WEST SIDE,Multifamily Housing,594410.0,2002.0,1.0,34.0,18533914.8,13311929.4,65.0,134.5,67.9,139.9,3599.6,7.3,41.88743729,-87.63948358,"(41.88743729, -87.63948358)",13.295326278270979,770.9798959765424,0.6931471805599453,1.0,16.735112898116405,4305.1033437073265,16.404171213664075,3648.551685258138,4.189654742026425,8.06225774829855,4.908971640319756,11.597413504743201,4.232656178019613,8.240145629781066,4.948050418904635,11.827933040053955,8.188855777223521,59.99666657406893,2.701851217221259,False,True
May,142710,Bricktown Square,Submitted Data,6200 6248 N CLARK ST,60660.0,4.0,False,EDGEWATER,Multifamily Housing,201600.0,1925.0,3.0,98.0,450251.0,9683395.2,50.3,56.7,55.6,62.4,584.6,2.9,41.99090057,-87.66660744,"(41.99090057, -87.66660744)",12.214045775484509,448.998886412873,1.3862943611198906,1.7320508075688772,13.017562705005016,671.0074515234536,16.085923244827743,3111.815418690511,3.937690752176724,7.092249290598858,4.055257173514054,7.52994023880668,4.036008985209137,7.4565407529228995,4.14946386144318,7.899367063252599,6.3726369626471016,24.178502848605,1.70293863659264,False,True
May,251214,Wilson Yard,Submitted Data,1026 - 1032 W Montrose Ave,60613.0,3.0,False,UPTOWN,Mixed Use Property,596696.0,2010.0,2.0,70.0,14549450.5,11791429.9,63.3,127.7,65.3,129.7,2897.0,7.0,41.961818,-87.65547,"(41.961818, -87.65547)",13.299164725845449,772.4610022518937,1.0986122886681096,1.4142135623730951,16.493063853276702,3814.3741950679146,16.282883630713386,3433.8651546034826,4.163559631243574,7.956129712366434,4.857484114602081,11.30044246921332,4.194189897191817,8.080841540334768,4.872904620630176,11.388590782006348,7.971776122880628,53.823786563191554,2.6457513110645907,False,True
May,252091,1301 East 47th Street,Submitted Data,1301 E 47th St,60653.0,3.0,False,KENWOOD,Other - Recreation,92000.0,1999.0,1.0,50.8,3581149.8,71000.0,39.7,109.8,40.4,111.8,562.7,6.1,41.80917058,-87.59395543,"(41.80917058, -87.59395543)",11.429554725537322,303.31501776206204,0.6931471805599453,1.0,15.091194759236059,1892.3926125410655,11.170449240431308,266.45825188948453,3.7062280924485496,6.300793600809346,4.707726774313183,10.478549517943788,3.7232808808312687,6.356099432828281,4.725616339063959,10.573551910309043,6.334522195087529,23.721298446754556,2.4698178070456938,False,True
May,135179,Bricktown Square,Submitted Data,300 310 W GRAND AVE,60654.0,3.5,False,NEAR NORTH SIDE,Multifamily Housing,96400.0,1998.0,1.0,75.0,1997496.4,3945585.5,61.7,101.0,64.4,103.6,521.3,5.4,41.89198218,-87.63699623,"(41.89198218, -87.63699623)",11.476271853988816,310.4834939252005,0.6931471805599453,1.0,14.507405654994686,1413.3281289212352,15.188108170413463,1986.3497929619546,4.138361447638875,7.854934754662192,4.624972813284271,10.04987562112089,4.180522258463153,8.024961059095553,4.650143551630823,10.178408519999577,6.258242135442253,22.831995094603535,2.32379000772445,False,True
May,260116,Bricktown Square,Submitted Data,3812  S MICHIGAN AVE,60653.0,3.0,False,DOUGLAS,Multifamily Housing,71987.0,1971.0,1.0,49.0,748920.3,7541700.0,115.2,139.1,120.1,144.3,517.5,7.2,41.82021138,-87.61246867,"(41.82021138, -87.61246867)",11.184254717441094,268.3039321366722,0.6931471805599453,1.0,13.526389183547515,865.4018141880684,15.83595831135798,2746.2155778452643,4.755312844417811,10.73312629199899,4.942356453342962,11.794066304714418,4.796616650559047,10.959014554237985,4.9788005705762375,12.0124934963562,6.250940027669582,22.74862633215465,2.6832815729997477,False,True
May,101503,Bricktown Square,Not Submitted,5604 5624 S WABASH AVE,60637.0,0.0,False,WASHINGTON PARK,Multifamily Housing,52081.0,1927.8,1.0,69.6,800247.04,2671242.46,70.52,102.13999999999999,74.64000000000001,107.08,266.8,5.42,41.78046327,-87.6053081,"(41.78046327, -87.6053081)",10.860574678602852,228.2126201593593,0.6931471805599453,1.0,13.592677008594496,894.5652798985661,14.798054637320499,1634.3936062038422,4.269977130865259,8.397618710086807,4.636087288622813,10.10643359449811,4.325985243790257,8.639444426582072,4.6828716936519434,10.347946656221223,5.5902404332570725,16.334013591276335,2.328089345364563,True,False
May,132388,Bricktown Square,Not Submitted,3913 3959 W MADISON ST,60624.0,0.0,False,WEST GARFIELD PARK,Multifamily Housing,57100.0,1919.0,1.0,70.0,2260037.34,1383027.4,63.35999999999999,135.26000000000002,65.16,137.83999999999997,426.17999999999995,7.419999999999999,41.88046952,-87.72470294,"(41.88046952, -87.72470294)",10.9525769086256,238.9560629069704,0.6931471805599453,1.0,14.630892335706342,1503.3420568852584,14.139786145504745,1176.0218535384452,4.1644923221241825,7.959899496852959,4.914564825345522,11.630133275246678,4.1920760507154355,8.072174428244226,4.933322190993585,11.740528097151337,6.057205470070659,20.644127494277882,2.723967694375247,True,False
May,174184,Bricktown Square,Exempt,2545 2555 S MARTIN LUTHER KING DR,60616.0,1.8,True,NEAR SOUTH SIDE,Multifamily Housing,370547.0,1989.8,1.0,45.4,8662356.7,15440002.88,89.5,148.66,92.8,153.1,1945.02,7.62,41.84655399,-87.6170439,"(41.84655399, -87.6170439)",12.82273826998267,608.7257182015559,0.6931471805599453,1.0,15.974497495216943,2943.1881863040967,16.55247235385621,3929.376907348034,4.505349850705881,9.460443964212251,5.008366054652212,12.192620719107111,4.541164856012179,9.633275663033837,5.03760174232607,12.373358476985947,7.573541540185429,44.102380888110794,2.760434748368452,False,False
May,159981,"7447 South Shore, LLC - South Shore Beach Apartments",Submitted Data,7447 S South Shore Dr,60649.0,3.0,False,SOUTH SHORE,Multifamily Housing,381983.0,1968.0,1.0,45.0,7417718.7,22647308.6,89.8,133.0,96.9,140.5,2360.6,7.0,41.761112,-87.557639,"(41.761112, -87.557639)",12.853134001894764,618.0477327844509,0.6931471805599453,1.0,15.819382249852392,2723.548916395665,16.935551621381286,4758.918847805666,4.508659285607248,9.476286192385707,4.897839799950911,11.532562594670797,4.583946549536464,9.843779761859771,4.952299717083292,11.853269591129697,7.7670946344061536,48.58600621578193,2.6457513110645907,False,True
May,160246,Parkway Gardens,Submitted Data,6415 S Calumet Ave,60637.0,1.0,False,GREATER GRAND CROSSING,Multifamily Housing,938000.0,1952.0,36.0,9.0,41257076.9,66317200.0,114.7,197.4,119.6,202.5,9961.4,10.6,41.7774997,-87.61708529,"(41.7774997, -87.61708529)",13.751506294085875,968.5040010242601,3.6109179126442243,6.0,17.53533324148041,6423.167201622577,18.009959863437473,8143.537314951041,4.751000634199631,10.709808588392232,5.290285194850773,14.049911031746785,4.792479284293085,10.936178491593852,5.31566600488265,14.230249470757707,9.20657328540694,99.80681339467762,3.255764119219941,False,True
May,260104,Bricktown Square,Submitted Data,5101 5113 S INGLESIDE AVE,60615.0,4.0,False,HYDE PARK,Multifamily Housing,64440.0,1915.0,1.0,90.0,541296.8,3165517.8,57.5,75.1,60.9,78.3,252.6,3.9,41.80224043,-87.60332678,"(41.80224043, -87.60332678)",11.07350535548211,253.85034961567416,0.6931471805599453,1.0,13.201724868487137,735.7287543653572,14.96782751797885,1779.190209055794,4.069026754237811,7.582875444051551,4.33204826486764,8.666025617317317,4.12552017969055,7.803845206050668,4.373238128640803,8.848728722251575,5.535758222563071,15.89339485446706,1.9748417658131499,False,True
May,159736,United Winthrop Tower Cooperative,Submitted Data,4848 N Winthrop Ave,60640.0,1.5,False,UPTOWN,Multifamily Housing,260000.0,1970.0,1.0,34.0,5249587.4,25500289.8,123.0,165.9,129.8,173.1,2173.7,8.7,41.97071156,-87.65797598,"(41.97071156, -87.65797598)",12.468440756144114,509.9019513592785,0.6931471805599453,1.0,15.473660231494366,2291.1978090073326,17.0542004139852,5049.781163575309,4.820281565605037,11.090536506409418,5.11739483066779,12.880217389469792,4.873669439023098,11.392980294900891,5.159629846774143,13.156747318391426,7.684646002974942,46.62295571925915,2.949576240750525,False,True
May,175736,Bricktown Square,Submitted Data,910  W LAWRENCE AVE,60640.0,3.0,False,UPTOWN,Multifamily Housing,90780.0,1931.0,1.0,62.0,1270202.3,6272040.5,83.1,111.7,88.1,117.0,531.4,5.9,41.97223008,-87.6645957,"(41.97223008, -87.6645957)",11.416205291591996,301.297195473174,0.6931471805599453,1.0,14.054687524363697,1127.0325194953339,15.651612457699674,2504.404220568237,4.432006566978902,9.115920140062657,4.724729421045731,10.56882207249228,4.489759334476764,9.386160024205852,4.770684624465665,10.816653826391969,6.277395086520957,23.052114870440846,2.4289915602982237,False,True
May,101834,One North Franklin,Submitted Data,1 N Franklin,60606.0,4.0,False,LOOP,Office,120311.0,1990.0,1.0,100.0,1404334.8,6461793.66,11.7,32.7,11.7,32.7,219.2,1.8,41.88230828,-87.6349623,"(41.88230828, -87.6349623)",11.69784364761145,346.8587608811402,0.6931471805599453,1.0,14.155075008759576,1185.046328208311,15.681417648321926,2542.0058339822904,2.5416019934645457,3.420526275297414,3.517497837358316,5.718391382198319,2.5416019934645457,3.420526275297414,3.517497837358316,5.718391382198319,5.394536224288579,14.805404418657398,1.3416407864998738,False,True
May,243596,Imperial Towers Condominium,Submitted Data,4250 N Marine Dr,60613.0,2.0,False,UPTOWN,Multifamily Housing,1256710.0,1962.0,1.0,45.0,19594345.0,79372703.7,87.9,122.7,93.1,128.2,7273.9,6.5,41.96030097,-87.64752405,"(41.96030097, -87.64752405)",14.044008548648401,1121.0307756703203,0.6931471805599453,1.0,16.790751613197692,4426.5500110130915,18.189665097593668,8909.135968207018,4.487512142519859,9.375499986667378,4.8178592793984425,11.077003204838391,4.544358046591334,9.648834126463155,4.861361591348501,11.322543883774529,8.892185346240753,85.2871619881914,2.5495097567963922,False,True
May,239994,Park 1500 Lofts,Submitted Data,1500 W Monroe St,60607.0,4.0,False,NEAR WEST SIDE,Multifamily Housing,538156.0,2004.0,2.0,67.2,7697242.4,12124734.2,36.8,63.7,36.8,63.7,1845.3,3.4,41.88047306,-87.66494946,"(41.88047306, -87.66494946)",13.19590561813363,733.5911667952389,1.0986122886681096,1.4142135623730951,15.856372822726614,2774.3904555775853,16.310758155374085,3482.058902431146,3.632309102625542,6.06630035524124,4.169761201506855,7.981227975693966,3.632309102625542,6.06630035524124,4.169761201506855,7.981227975693966,7.520938915401698,42.95695519936207,1.8439088914585775,False,True
May,250093,Judge Frederick W. Slater Apartments,Submitted Data,740 E 43rd St,60653.0,4.0,False,GRAND BOULEVARD,Multifamily Housing,248472.0,1967.0,2.0,72.0,5099100.9,17035610.5,89.1,129.5,92.3,132.9,1700.7,6.8,41.81742674,-87.60782256,"(41.81742674, -87.60782256)",12.423089466704305,498.46965805352687,1.0986122886681096,1.4142135623730951,15.44457498414826,2258.1188852671157,16.650816505116232,4127.421773940725,4.500920164614292,9.439279633531363,4.871373226762748,11.379806676741042,4.535820107853298,9.60728889958036,4.897093252697127,11.52822622956368,7.439383030377391,41.23954412939115,2.6076809620810595,False,True
May,256249,McDonald's Headquarters,Submitted Data,110 N Carpenter,60607.0,3.5,False,NEAR WEST SIDE,Office,774320.0,2018.0,1.0,79.0,26954170.8,14026297.7,63.7,140.3,65.6,143.3,4951.7,7.7,41.87461,-87.65149477,"(41.87461, -87.65149477)",13.559741795277866,879.9545442805554,0.6931471805599453,1.0,17.109648641112997,5191.740632966944,16.4564446040165,3745.1699160385233,4.169761201506855,7.981227975693966,4.950885289690482,11.844830095868831,4.198704577546343,8.099382692526634,4.971894465779825,11.970797801316335,8.507688161401932,70.36831673416665,2.7748873851023217,False,True
May,118737,"Target, Chicago Peterson Ave (2079)",Submitted Data,2112 W Peterson Ave,60659.0,3.5,False,WEST RIDGE,Retail Store,408694.0,2006.0,1.0,72.0,7996445.4,5541299.8,84.5,176.1,88.5,179.5,1542.3,9.6,41.99066763,-87.68218165,"(41.99066763, -87.68218165)",12.920724435565129,639.2917956614178,0.6931471805599453,1.0,15.894507800958065,2827.7986844894035,15.527739832605965,2353.9965590459133,4.448516375942715,9.192388155425117,5.176714544788788,13.270267518026907,4.4942386252808095,9.40744386111339,5.195730777772936,13.397761006974262,7.341678259906786,39.27212752067298,3.0983866769659336,False,True
