Order Date,Ship Date,Ship Mode,Segment,City,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Order Date_year,Order Date_month,Order Date_day,Order Date_dayofweek,Order Date_quarter,Ship Date_year,Ship Date_month,Ship Date_day,Ship Date_dayofweek,Ship Date_quarter,Sales_log,Sales_sqrt,Quantity_sqrt,Discount_sqrt,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Corporate,Segment_Home Office,Region_East,Region_South,Region_West,Category_Office Supplies,Category_Technology
2017-01-23,2017-01-25,First Class,Corporate,Detroit,Michigan,Central,Furniture,Tables,210.98,2,0.0,21.098,2017,1,23,0,1,2017,1,25,2,1,5.356492,14.52515,1.4142135,0.0,False,False,False,True,False,False,False,False,False,False
2016-05-21,2016-05-23,First Class,Consumer,Los Angeles,California,West,Technology,Phones,55.176,3,0.2,-12.4146,2016,5,21,5,2,2016,5,23,0,2,4.0284896,7.428055,1.7320508,0.4472136,False,False,False,False,False,False,False,True,False,True
2016-05-21,2016-05-23,First Class,Consumer,Los Angeles,California,West,Technology,Accessories,66.26,2,0.0,27.1666,2016,5,21,5,2,2016,5,23,0,2,4.2085657,8.140024,1.4142135,0.0,False,False,False,False,False,False,False,True,False,True
2015-12-26,2016-01-02,Standard Class,Consumer,Lawrence,Massachusetts,East,Office Supplies,Fasteners,22.2,5,0.0,10.434,2015,12,26,5,4,2016,1,2,5,1,3.1441522,4.7116876,2.236068,0.0,False,False,True,False,False,True,False,False,True,False
2017-10-21,2017-10-26,Standard Class,Home Office,Lakeland,Florida,South,Furniture,Chairs,683.952,3,0.2,42.747,2017,10,21,5,4,2017,10,26,3,4,6.529349,26.152475,1.7320508,0.4472136,False,False,True,False,True,False,True,False,False,False
2017-10-21,2017-10-26,Standard Class,Home Office,Lakeland,Florida,South,Furniture,Furnishings,45.696,3,0.2,5.1408,2017,10,21,5,4,2017,10,26,3,4,3.8436584,6.7598815,1.7320508,0.4472136,False,False,True,False,True,False,True,False,False,False
2015-09-03,2015-09-07,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Storage,36.336,3,0.2,-7.2672,2015,9,3,3,3,2015,9,7,0,3,3.619958,6.027935,1.7320508,0.4472136,False,False,True,False,False,True,False,False,True,False
2015-09-03,2015-09-07,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Supplies,666.248,1,0.2,-149.9058,2015,9,3,3,3,2015,9,7,0,3,6.503162,25.81178,1.0,0.4472136,False,False,True,False,False,True,False,False,True,False
2015-09-03,2015-09-07,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Envelopes,52.512,6,0.2,19.692,2015,9,3,3,3,2015,9,7,0,3,3.9799058,7.246516,2.4494898,0.4472136,False,False,True,False,False,True,False,False,True,False
2015-11-07,2015-11-09,Second Class,Corporate,Los Angeles,California,West,Furniture,Chairs,190.72,1,0.2,11.92,2015,11,7,5,4,2015,11,9,0,4,5.256036,13.810142,1.0,0.4472136,False,True,False,True,False,False,False,True,False,False
2017-09-07,2017-09-11,Standard Class,Consumer,Los Angeles,California,West,Furniture,Furnishings,47.94,3,0.0,2.397,2017,9,7,3,3,2017,9,11,0,3,3.890595,6.9238715,1.7320508,0.0,False,False,True,False,False,False,False,True,False,False
2016-05-29,2016-06-01,Second Class,Consumer,Montgomery,Alabama,South,Technology,Phones,979.95,5,0.0,274.386,2016,5,29,6,2,2016,6,1,2,2,6.8885217,31.304153,2.236068,0.0,False,True,False,False,False,False,True,False,False,True
2016-05-29,2016-06-01,Second Class,Consumer,Montgomery,Alabama,South,Office Supplies,Binders,22.75,5,0.0,11.375,2016,5,29,6,2,2016,6,1,2,2,3.1675825,4.769696,2.236068,0.0,False,True,False,False,False,False,True,False,True,False
2016-07-10,2016-07-16,Standard Class,Consumer,Mesa,Arizona,West,Office Supplies,Storage,16.768,2,0.2,1.4672,2016,7,10,6,3,2016,7,16,5,3,2.877399,4.094875,1.4142135,0.4472136,False,False,True,False,False,False,False,True,True,False
2017-09-03,2017-09-08,Second Class,Consumer,Chicago,Illinois,Central,Office Supplies,Binders,42.616,7,0.8,-68.1856,2017,9,3,6,3,2017,9,8,4,3,3.775424,6.5280933,2.6457512,0.8944272,False,True,False,False,False,False,False,False,True,False
2015-12-03,2015-12-08,Standard Class,Home Office,New York City,New York,East,Office Supplies,Binders,10.752,4,0.2,3.36,2015,12,3,3,4,2015,12,8,1,4,2.4640234,3.2790244,2.0,0.4472136,False,False,True,False,True,True,False,False,True,False
2015-12-07,2015-12-11,Standard Class,Consumer,Henderson,Kentucky,South,Office Supplies,Appliances,152.94,3,0.0,41.2938,2015,12,7,0,4,2015,12,11,4,4,5.036563,12.366891,1.7320508,0.0,False,False,True,False,False,False,True,False,True,False
2015-12-07,2015-12-11,Standard Class,Consumer,Henderson,Kentucky,South,Furniture,Chairs,283.92,4,0.0,70.98,2015,12,7,0,4,2015,12,11,4,4,5.6522083,16.849926,2.0,0.0,False,False,True,False,False,False,True,False,False,False
2014-02-01,2014-02-03,First Class,Consumer,Green Bay,Wisconsin,Central,Technology,Accessories,468.9,6,0.0,206.316,2014,2,1,5,1,2014,2,3,0,1,6.1525197,21.654099,2.4494898,0.0,False,False,False,False,False,False,False,False,False,True
2016-07-14,2016-07-17,First Class,Corporate,Tucson,Arizona,West,Technology,Phones,380.864,8,0.2,38.0864,2016,7,14,3,3,2016,7,17,6,3,5.9450645,19.515738,2.828427,0.4472136,False,False,False,True,False,False,False,True,False,True
2015-12-18,2015-12-23,Standard Class,Consumer,Springfield,Ohio,East,Office Supplies,Storage,646.776,9,0.2,-145.5246,2015,12,18,4,4,2015,12,23,2,4,6.473545,25.431791,3.0,0.4472136,False,False,True,False,False,True,False,False,True,False
2014-05-11,2014-05-16,Standard Class,Consumer,Fort Worth,Texas,Central,Technology,Accessories,58.112,2,0.2,7.264,2014,5,11,6,2,2014,5,16,4,2,4.079434,7.6231227,1.4142135,0.4472136,False,False,True,False,False,False,False,False,False,True
2014-05-11,2014-05-16,Standard Class,Consumer,Fort Worth,Texas,Central,Technology,Phones,100.792,1,0.2,6.2995,2014,5,11,6,2,2014,5,16,4,2,4.6229315,10.039522,1.0,0.4472136,False,False,True,False,False,False,False,False,False,True
2014-05-11,2014-05-16,Standard Class,Consumer,Fort Worth,Texas,Central,Furniture,Furnishings,66.112,4,0.6,-84.2928,2014,5,11,6,2,2014,5,16,4,2,4.2063627,8.130929,2.0,0.7745967,False,False,True,False,False,False,False,False,False,False
2017-11-19,2017-11-22,First Class,Home Office,New York City,New York,East,Office Supplies,Binders,41.28,6,0.2,13.932,2017,11,19,6,4,2017,11,22,2,4,3.7443142,6.4249516,2.4494898,0.4472136,False,False,False,False,True,True,False,False,True,False
2017-11-19,2017-11-22,First Class,Home Office,New York City,New York,East,Office Supplies,Paper,13.36,2,0.0,6.4128,2017,11,19,6,4,2017,11,22,2,4,2.6644466,3.6551335,1.4142135,0.0,False,False,False,False,True,True,False,False,True,False
2015-11-15,2015-11-17,Second Class,Corporate,Chicago,Illinois,Central,Office Supplies,Storage,250.272,9,0.2,15.642,2015,11,15,6,4,2015,11,17,1,4,5.526536,15.819987,3.0,0.4472136,False,True,False,True,False,False,False,False,True,False
2015-11-15,2015-11-17,Second Class,Corporate,Chicago,Illinois,Central,Office Supplies,Binders,11.364,3,0.8,-17.046,2015,11,15,6,4,2015,11,17,1,4,2.514789,3.3710532,1.7320508,0.8944272,False,True,False,True,False,False,False,False,True,False
2015-11-15,2015-11-17,Second Class,Corporate,Chicago,Illinois,Central,Office Supplies,Supplies,8.72,5,0.2,-1.744,2015,11,15,6,4,2015,11,17,1,4,2.2741857,2.9529645,2.236068,0.4472136,False,True,False,True,False,False,False,False,True,False
2016-04-15,2016-04-17,Second Class,Consumer,San Francisco,California,West,Furniture,Chairs,1121.568,2,0.2,0.0,2016,4,15,4,2,2016,4,17,6,2,7.023374,33.48982,1.4142135,0.4472136,False,True,False,False,False,False,False,True,False,False
2017-09-11,2017-09-12,First Class,Consumer,Jacksonville,Florida,South,Furniture,Furnishings,34.504,1,0.2,6.0382,2017,9,11,0,3,2017,9,12,1,3,3.5696454,5.8740106,1.0,0.4472136,False,False,False,False,False,False,True,False,False,False
2017-11-24,2017-11-28,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Fasteners,10.824,3,0.2,2.5707,2017,11,24,4,4,2017,11,28,1,4,2.4701314,3.2899847,1.7320508,0.4472136,False,False,True,False,False,False,False,False,True,False
2017-06-29,2017-07-03,Second Class,Corporate,Anaheim,California,West,Office Supplies,Storage,1295.78,2,0.0,310.9872,2017,6,29,3,2,2017,7,3,0,3,7.1676397,35.996944,1.4142135,0.0,False,True,False,True,False,False,False,True,True,False
2014-03-03,2014-03-07,Second Class,Consumer,Wilmington,North Carolina,South,Office Supplies,Art,19.456,4,0.2,3.4048,2014,3,3,0,1,2014,3,7,4,1,3.0182762,4.410896,2.0,0.4472136,False,True,False,False,False,False,True,False,True,False
2016-06-10,2016-06-15,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Labels,20.7,2,0.0,9.936,2016,6,10,4,2,2016,6,15,2,2,3.0773122,4.549725,1.4142135,0.0,False,False,True,False,False,False,False,True,True,False
2016-06-10,2016-06-15,Standard Class,Consumer,Los Angeles,California,West,Furniture,Tables,1335.68,4,0.2,-217.048,2016,6,10,4,2,2016,6,15,2,2,7.197944,36.546955,2.0,0.4472136,False,False,True,False,False,False,False,True,False,False
2016-06-10,2016-06-15,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Paper,32.4,5,0.0,15.552,2016,6,10,4,2,2016,6,15,2,2,3.508556,5.6920996,2.236068,0.0,False,False,True,False,False,False,False,True,True,False
2017-11-20,2017-11-22,Second Class,Consumer,San Francisco,California,West,Furniture,Furnishings,42.6,3,0.0,16.614,2017,11,20,0,4,2017,11,22,2,4,3.775057,6.5268674,1.7320508,0.0,False,True,False,False,False,False,False,True,False,False
2017-11-20,2017-11-22,Second Class,Consumer,San Francisco,California,West,Office Supplies,Binders,84.056,7,0.2,27.3182,2017,11,20,0,4,2017,11,22,2,4,4.44331,9.168206,2.6457512,0.4472136,False,True,False,False,False,False,False,True,True,False
2014-09-14,2014-09-18,Second Class,Consumer,Tampa,Florida,South,Office Supplies,Appliances,13.0,5,0.2,1.3,2014,9,14,6,3,2014,9,18,3,3,2.6390574,3.6055512,2.236068,0.4472136,False,True,False,False,False,False,True,False,True,False
2014-09-14,2014-09-18,Second Class,Consumer,Tampa,Florida,South,Furniture,Furnishings,13.128,3,0.2,3.7743,2014,9,14,6,3,2014,9,18,3,3,2.6481586,3.623258,1.7320508,0.4472136,False,True,False,False,False,False,True,False,False,False
2015-12-07,2015-12-09,First Class,Consumer,Seattle,Washington,West,Office Supplies,Fasteners,3.96,2,0.0,0.0,2015,12,7,0,4,2015,12,9,2,4,1.6014057,1.9899749,1.4142135,0.0,False,False,False,False,False,False,False,True,True,False
2015-12-07,2015-12-09,First Class,Consumer,Seattle,Washington,West,Office Supplies,Labels,2.61,1,0.0,1.2006,2015,12,7,0,4,2015,12,9,2,4,1.2837077,1.6155494,1.0,0.0,False,False,False,False,False,False,False,True,True,False
2017-12-07,2017-12-10,First Class,Consumer,Los Angeles,California,West,Technology,Phones,374.376,3,0.2,46.797,2017,12,7,3,4,2017,12,10,6,4,5.927928,19.348799,1.7320508,0.4472136,False,False,False,False,False,False,False,True,False,True
2017-10-01,2017-10-08,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Paper,91.84,8,0.0,45.0016,2017,10,1,6,4,2017,10,8,6,4,4.5308776,9.583319,2.828427,0.0,False,False,True,True,False,False,False,True,True,False
2017-10-01,2017-10-08,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Binders,81.088,7,0.2,27.3672,2017,10,1,6,4,2017,10,8,6,4,4.4077916,9.004888,2.6457512,0.4472136,False,False,True,True,False,False,False,True,True,False
2017-10-01,2017-10-08,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Paper,19.44,3,0.0,9.3312,2017,10,1,6,4,2017,10,8,6,4,3.0174937,4.4090815,1.7320508,0.0,False,False,True,True,False,False,False,True,True,False
2017-10-01,2017-10-08,Standard Class,Corporate,Seattle,Washington,West,Furniture,Chairs,451.152,3,0.2,0.0,2017,10,1,6,4,2017,10,8,6,4,6.1140184,21.24034,1.7320508,0.4472136,False,False,True,True,False,False,False,True,False,False
2017-12-28,2018-01-04,Standard Class,Consumer,New York City,New York,East,Office Supplies,Labels,72.45,7,0.0,34.776,2017,12,28,3,4,2018,1,4,3,1,4.296605,8.511757,2.6457512,0.0,False,False,True,False,False,True,False,False,True,False
2017-12-28,2018-01-04,Standard Class,Consumer,New York City,New York,East,Office Supplies,Fasteners,13.96,4,0.0,6.4216,2017,12,28,3,4,2018,1,4,3,1,2.70538,3.7363083,2.0,0.0,False,False,True,False,False,True,False,False,True,False
2017-12-28,2018-01-04,Standard Class,Consumer,New York City,New York,East,Office Supplies,Binders,33.264,7,0.2,11.2266,2017,12,28,3,4,2018,1,4,3,1,3.5340953,5.767495,2.6457512,0.4472136,False,False,True,False,False,True,False,False,True,False
2017-12-28,2018-01-04,Standard Class,Consumer,New York City,New York,East,Technology,Phones,14.85,3,0.0,4.0095,2017,12,28,3,4,2018,1,4,3,1,2.7631695,3.8535697,1.7320508,0.0,False,False,True,False,False,True,False,False,False,True
2016-11-03,2016-11-07,Standard Class,Consumer,Marysville,Washington,West,Office Supplies,Art,8.82,3,0.0,2.3814,2016,11,3,3,4,2016,11,7,0,4,2.2844212,2.9698484,1.7320508,0.0,False,False,True,False,False,False,False,True,True,False
2015-09-18,2015-09-22,Second Class,Consumer,Long Beach,California,West,Office Supplies,Paper,160.72,14,0.0,78.7528,2015,9,18,4,3,2015,9,22,1,3,5.0858665,12.677539,3.7416575,0.0,False,True,False,False,False,False,False,True,True,False
2015-09-18,2015-09-22,Second Class,Consumer,Long Beach,California,West,Office Supplies,Paper,19.92,4,0.0,9.7608,2015,9,18,4,3,2015,9,22,1,3,3.0407057,4.463183,2.0,0.0,False,True,False,False,False,False,False,True,True,False
2015-09-18,2015-09-22,Second Class,Consumer,Long Beach,California,West,Office Supplies,Supplies,7.3,2,0.0,2.19,2015,9,18,4,3,2015,9,22,1,3,2.1162555,2.7018511,1.4142135,0.0,False,True,False,False,False,False,False,True,True,False
2017-07-20,2017-07-26,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Storage,69.712,2,0.2,8.714,2017,7,20,3,3,2017,7,26,2,3,4.2586155,8.349371,1.4142135,0.4472136,False,False,True,False,False,False,False,False,True,False
2017-07-20,2017-07-26,Standard Class,Consumer,Chicago,Illinois,Central,Furniture,Furnishings,8.792,1,0.6,-5.7148,2017,7,20,3,3,2017,7,26,2,3,2.2815657,2.9651308,1.0,0.7745967,False,False,True,False,False,False,False,False,False,False
2015-09-10,2015-09-14,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Supplies,51.52,4,0.0,1.5456,2015,9,10,3,3,2015,9,14,0,3,3.961194,7.1777434,2.0,0.0,False,False,True,False,False,False,False,True,True,False
2017-12-01,2017-12-05,Standard Class,Consumer,Denver,Colorado,West,Technology,Phones,470.376,3,0.2,52.9173,2017,12,1,4,4,2017,12,5,1,4,6.155656,21.688154,1.7320508,0.4472136,False,False,True,False,False,False,False,True,False,True
2017-12-01,2017-12-05,Standard Class,Consumer,Denver,Colorado,West,Technology,Phones,105.584,2,0.2,9.2386,2017,12,1,4,4,2017,12,5,1,4,4.6689334,10.275408,1.4142135,0.4472136,False,False,True,False,False,False,False,True,False,True
2017-12-01,2017-12-05,Standard Class,Consumer,Denver,Colorado,West,Office Supplies,Appliances,31.152,3,0.2,3.5046,2017,12,1,4,4,2017,12,5,1,4,3.4704747,5.5813975,1.7320508,0.4472136,False,False,True,False,False,False,False,True,True,False
2017-12-01,2017-12-05,Standard Class,Consumer,Denver,Colorado,West,Office Supplies,Binders,6.783,7,0.7,-4.7481,2017,12,1,4,4,2017,12,5,1,4,2.0519419,2.6044192,2.6457512,0.83666,False,False,True,False,False,False,False,True,True,False
2017-12-01,2017-12-05,Standard Class,Consumer,Denver,Colorado,West,Technology,Phones,406.368,4,0.2,30.4776,2017,12,1,4,4,2017,12,5,1,4,6.009717,20.158571,2.0,0.4472136,False,False,True,False,False,False,False,True,False,True
2015-07-03,2015-07-09,Standard Class,Consumer,Richmond,Kentucky,South,Furniture,Chairs,70.98,1,0.0,4.9686,2015,7,3,4,3,2015,7,9,3,3,4.276388,8.424963,1.0,0.0,False,False,True,False,False,False,True,False,False,False
2015-07-03,2015-07-09,Standard Class,Consumer,Richmond,Kentucky,South,Office Supplies,Labels,294.93,3,0.0,144.5157,2015,7,3,4,3,2015,7,9,3,3,5.690123,17.173527,1.7320508,0.0,False,False,True,False,False,False,True,False,True,False
2016-03-20,2016-03-24,Standard Class,Consumer,Salem,Oregon,West,Technology,Phones,84.784,2,0.2,-20.1362,2016,3,20,6,1,2016,3,24,3,1,4.4518323,9.207823,1.4142135,0.4472136,False,False,True,False,False,False,False,True,False,True
2016-03-20,2016-03-24,Standard Class,Consumer,Salem,Oregon,West,Office Supplies,Paper,20.736,4,0.2,7.2576,2016,3,20,6,1,2016,3,24,3,1,3.07897,4.55368,2.0,0.4472136,False,False,True,False,False,False,False,True,True,False
2016-03-20,2016-03-24,Standard Class,Consumer,Salem,Oregon,West,Office Supplies,Binders,16.821,3,0.7,-12.8961,2016,3,20,6,1,2016,3,24,3,1,2.8803775,4.1013412,1.7320508,0.83666,False,False,True,False,False,False,False,True,True,False
2016-03-20,2016-03-24,Standard Class,Consumer,Salem,Oregon,West,Office Supplies,Paper,10.368,2,0.2,3.6288,2016,3,20,6,1,2016,3,24,3,1,2.4308023,3.2199378,1.4142135,0.4472136,False,False,True,False,False,False,False,True,True,False
2014-01-09,2014-01-13,Standard Class,Consumer,Laredo,Texas,Central,Office Supplies,Art,9.344,2,0.2,1.168,2014,1,9,3,1,2014,1,13,0,1,2.3364067,3.0567956,1.4142135,0.4472136,False,False,True,False,False,False,False,False,True,False
2014-01-09,2014-01-13,Standard Class,Consumer,Laredo,Texas,Central,Technology,Accessories,31.2,3,0.2,9.75,2014,1,9,3,1,2014,1,13,0,1,3.4719665,5.585696,1.7320508,0.4472136,False,False,True,False,False,False,False,False,False,True
2014-08-08,2014-08-15,Standard Class,Consumer,San Diego,California,West,Office Supplies,Appliances,76.12,2,0.0,22.0748,2014,8,8,4,3,2014,8,15,4,3,4.3453627,8.724678,1.4142135,0.0,False,False,True,False,False,False,False,True,True,False
2014-08-08,2014-08-15,Standard Class,Consumer,San Diego,California,West,Technology,Copiers,1199.976,3,0.2,434.9913,2014,8,8,4,3,2014,8,15,4,3,7.09089,34.64067,1.7320508,0.4472136,False,False,True,False,False,False,False,True,False,True
2014-08-08,2014-08-15,Standard Class,Consumer,San Diego,California,West,Technology,Phones,445.96,5,0.2,55.745,2014,8,8,4,3,2014,8,15,4,3,6.102469,21.117765,2.236068,0.4472136,False,False,True,False,False,False,False,True,False,True
2014-08-08,2014-08-15,Standard Class,Consumer,San Diego,California,West,Furniture,Furnishings,327.76,8,0.0,91.7728,2014,8,8,4,3,2014,8,15,4,3,5.795328,18.104143,2.828427,0.0,False,False,True,False,False,False,False,True,False,False
2016-07-14,2016-07-16,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Supplies,11.632,2,0.2,1.0178,2016,7,14,3,3,2016,7,16,5,3,2.5362332,3.4105718,1.4142135,0.4472136,False,False,False,False,False,True,False,False,True,False
2016-07-16,2016-07-21,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,143.982,3,0.4,-28.7964,2016,7,16,5,3,2016,7,21,3,3,4.9766097,11.99925,1.7320508,0.6324555,False,False,True,False,False,True,False,False,False,True
2016-07-16,2016-07-21,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,494.376,4,0.4,-115.3544,2016,7,16,5,3,2016,7,21,3,3,6.205317,22.234568,2.0,0.6324555,False,False,True,False,False,True,False,False,False,True
2016-07-16,2016-07-21,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Supplies,5.84,2,0.2,0.73,2016,7,16,5,3,2016,7,21,3,3,1.9227878,2.4166093,1.4142135,0.4472136,False,False,True,False,False,True,False,False,True,False
2014-03-15,2014-03-19,Standard Class,Consumer,Tampa,Florida,South,Office Supplies,Storage,142.776,1,0.2,17.847,2014,3,15,5,1,2014,3,19,2,1,4.9682565,11.948891,1.0,0.4472136,False,False,True,False,False,False,True,False,True,False
2014-03-15,2014-03-19,Standard Class,Consumer,Tampa,Florida,South,Furniture,Furnishings,45.696,3,0.2,5.1408,2014,3,15,5,1,2014,3,19,2,1,3.8436584,6.7598815,1.7320508,0.4472136,False,False,True,False,False,False,True,False,False,False
2014-03-15,2014-03-19,Standard Class,Consumer,Tampa,Florida,South,Office Supplies,Binders,7.218,3,0.7,-5.5338,2014,3,15,5,1,2014,3,19,2,1,2.1063268,2.6866336,1.7320508,0.83666,False,False,True,False,False,False,True,False,True,False
2014-03-15,2014-03-19,Standard Class,Consumer,Tampa,Florida,South,Office Supplies,Binders,43.188,4,0.7,-31.6712,2014,3,15,5,1,2014,3,19,2,1,3.7884533,6.571758,2.0,0.83666,False,False,True,False,False,False,True,False,True,False
2014-03-15,2014-03-19,Standard Class,Consumer,Tampa,Florida,South,Office Supplies,Paper,131.904,3,0.2,47.8152,2014,3,15,5,1,2014,3,19,2,1,4.889627,11.484946,1.7320508,0.4472136,False,False,True,False,False,False,True,False,True,False
2014-05-23,2014-05-27,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,3.282,2,0.7,-2.6256,2014,5,23,4,2,2014,5,27,1,2,1.4544202,1.811629,1.4142135,0.83666,False,False,True,False,False,True,False,False,True,False
2014-05-23,2014-05-27,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Art,21.168,9,0.2,2.3814,2014,5,23,4,2,2014,5,27,1,2,3.0986497,4.6008697,3.0,0.4472136,False,False,True,False,False,True,False,False,True,False
2014-05-23,2014-05-27,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,55.188,2,0.4,-10.1178,2014,5,23,4,2,2014,5,27,1,2,4.028703,7.4288626,1.4142135,0.6324555,False,False,True,False,False,True,False,False,False,True
2016-04-28,2016-05-01,First Class,Corporate,Dallas,Texas,Central,Technology,Phones,369.576,3,0.2,41.5773,2016,4,28,3,2,2016,5,1,6,2,5.9150586,19.22436,1.7320508,0.4472136,False,False,False,True,False,False,False,False,False,True
2016-04-28,2016-05-01,First Class,Corporate,Dallas,Texas,Central,Office Supplies,Labels,15.712,4,0.2,5.6956,2016,4,28,3,2,2016,5,1,6,2,2.816127,3.9638364,2.0,0.4472136,False,False,False,True,False,False,False,False,True,False
2016-09-11,2016-09-13,Second Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,8.448,2,0.2,2.64,2016,9,11,6,3,2016,9,13,1,3,2.245803,2.9065444,1.4142135,0.4472136,False,True,False,True,False,True,False,False,True,False
2016-09-11,2016-09-13,Second Class,Corporate,Philadelphia,Pennsylvania,East,Technology,Phones,728.946,9,0.4,-157.9383,2016,9,11,6,3,2016,9,13,1,3,6.5929704,26.999,3.0,0.6324555,False,True,False,True,False,True,False,False,False,True
2017-11-14,2017-11-17,Second Class,Consumer,Grove City,Ohio,East,Technology,Phones,119.94,10,0.4,15.992,2017,11,14,1,4,2017,11,17,4,4,4.795295,10.951713,3.1622777,0.6324555,False,True,False,False,False,True,False,False,False,True
2017-11-14,2017-11-17,Second Class,Consumer,Grove City,Ohio,East,Office Supplies,Binders,3.648,2,0.7,-2.7968,2017,11,14,1,4,2017,11,17,4,4,1.536437,1.9099739,1.4142135,0.83666,False,True,False,False,False,True,False,False,True,False
2017-08-18,2017-08-23,Second Class,Corporate,New York City,New York,East,Furniture,Furnishings,40.48,2,0.0,15.7872,2017,8,18,4,3,2017,8,23,2,3,3.7252114,6.3623896,1.4142135,0.0,False,True,False,True,False,True,False,False,False,False
2017-08-18,2017-08-23,Second Class,Corporate,New York City,New York,East,Furniture,Furnishings,9.94,2,0.0,3.0814,2017,8,18,4,3,2017,8,23,2,3,2.3924258,3.1527765,1.4142135,0.0,False,True,False,True,False,True,False,False,False,False
2017-08-18,2017-08-23,Second Class,Corporate,New York City,New York,East,Office Supplies,Binders,107.424,9,0.2,33.57,2017,8,18,4,3,2017,8,23,2,3,4.6860495,10.364555,3.0,0.4472136,False,True,False,True,False,True,False,False,True,False
2017-08-18,2017-08-23,Second Class,Corporate,New York City,New York,East,Technology,Phones,37.91,1,0.0,10.9939,2017,8,18,4,3,2017,8,23,2,3,3.6612513,6.1571097,1.0,0.0,False,True,False,True,False,True,False,False,False,True
2017-08-18,2017-08-23,Second Class,Corporate,New York City,New York,East,Furniture,Furnishings,88.02,3,0.0,27.2862,2017,8,18,4,3,2017,8,23,2,3,4.488861,9.381898,1.7320508,0.0,False,True,False,True,False,True,False,False,False,False
2014-12-26,2014-12-31,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Binders,8.69,5,0.8,-14.773,2014,12,26,4,4,2014,12,31,2,4,2.2710943,2.9478805,2.236068,0.8944272,False,False,True,False,False,False,False,False,True,False
2015-11-29,2015-12-03,Standard Class,Corporate,Dearborn,Michigan,Central,Furniture,Chairs,301.96,2,0.0,87.5684,2015,11,29,6,4,2015,12,3,3,4,5.7136006,17.376997,1.4142135,0.0,False,False,True,True,False,False,False,False,False,False
2015-11-29,2015-12-03,Standard Class,Corporate,Dearborn,Michigan,Central,Office Supplies,Appliances,555.21,5,0.1,178.901,2015,11,29,6,4,2015,12,3,3,4,6.321146,23.562895,2.236068,0.31622776,False,False,True,True,False,False,False,False,True,False
2015-11-29,2015-12-03,Standard Class,Corporate,Dearborn,Michigan,Central,Office Supplies,Storage,523.48,4,0.0,130.87,2015,11,29,6,4,2015,12,3,3,4,6.2624073,22.879684,2.0,0.0,False,False,True,True,False,False,False,False,True,False
2015-11-29,2015-12-03,Standard Class,Corporate,Dearborn,Michigan,Central,Office Supplies,Art,161.82,9,0.0,46.9278,2015,11,29,6,4,2015,12,3,3,4,5.092645,12.720849,3.0,0.0,False,False,True,True,False,False,False,False,True,False
2017-09-15,2017-09-19,Standard Class,Home Office,New York City,New York,East,Furniture,Furnishings,35.56,7,0.0,12.0904,2017,9,15,4,3,2017,9,19,1,3,3.5989547,5.9632206,2.6457512,0.0,False,False,True,False,True,True,False,False,False,False
2017-05-19,2017-05-23,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Appliances,97.16,2,0.0,28.1764,2017,5,19,4,2,2017,5,23,1,2,4.586599,9.856977,1.4142135,0.0,False,False,True,False,False,False,False,True,True,False
2017-12-17,2017-12-21,Standard Class,Consumer,San Francisco,California,West,Office Supplies,Binders,15.24,5,0.2,5.1435,2017,12,17,6,4,2017,12,21,3,4,2.7874773,3.9038444,2.236068,0.4472136,False,False,True,False,False,False,False,True,True,False
2017-12-17,2017-12-21,Standard Class,Consumer,San Francisco,California,West,Office Supplies,Paper,13.23,3,0.0,6.0858,2017,12,17,6,4,2017,12,21,3,4,2.6553524,3.6373067,1.7320508,0.0,False,False,True,False,False,False,False,True,True,False
2016-12-11,2016-12-13,Second Class,Consumer,Aurora,Colorado,West,Office Supplies,Storage,243.384,3,0.2,-51.7191,2016,12,11,6,4,2016,12,13,1,4,5.4987407,15.600769,1.7320508,0.4472136,False,True,False,False,False,False,False,True,True,False
